poll_time,league_id,matchup_id,home,away,start_time,period,bet_type,side,line,american,is_alt,max_risk,currency_hint,cutoff_at,version
2026-09-01T00:03:26.240095+00:00,1624,1634730958,Fabia Sintes,Michael Aljarouj,2026-09-05T16:00:00Z,0,ml,away,,-131,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711441075
2026-09-01T00:03:26.240095+00:00,1624,1634730958,Fabia Sintes,Michael Aljarouj,2026-09-05T16:00:00Z,0,ou,over,1.5,-209,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711441075
2026-09-01T00:03:26.240095+00:00,1624,1634730958,Fabia Sintes,Michael Aljarouj,2026-09-05T16:00:00Z,0,ou,under,1.5,169,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711441075
2026-09-01T00:03:26.240095+00:00,1624,1634729462,Felipe Lima,Morgan Charriere,2026-09-05T16:00:00Z,0,ml,home,,-183,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711820830
2026-09-01T00:03:26.240095+00:00,1624,1634729462,Felipe Lima,Morgan Charriere,2026-09-05T16:00:00Z,0,ml,away,,155,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711820830
2026-09-01T00:03:26.240095+00:00,1624,1634729462,Felipe Lima,Morgan Charriere,2026-09-05T16:00:00Z,0,ou,over,2.5,-162,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711820830
2026-09-01T00:03:26.240095+00:00,1624,1634729462,Felipe Lima,Morgan Charriere,2026-09-05T16:00:00Z,0,ou,under,2.5,133,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711820830
2026-09-01T00:03:26.240095+00:00,1624,1635205010,Adam Darby,Patrick Rivera,2026-09-02T03:55:00Z,0,ml,home,,-446,0,500,account_ccy,2026-09-02T03:55:00+00:00,3711889967
2026-09-01T00:03:26.240095+00:00,1624,1635205010,Adam Darby,Patrick Rivera,2026-09-02T03:55:00Z,0,ml,away,,351,0,500,account_ccy,2026-09-02T03:55:00+00:00,3711889967
2026-09-01T00:03:26.240095+00:00,1624,1634729588,Modestas Bukauskas,Oumar Sy,2026-09-05T16:00:00Z,0,ml,home,,173,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711427282
2026-09-01T00:03:26.240095+00:00,1624,1634729588,Modestas Bukauskas,Oumar Sy,2026-09-05T16:00:00Z,0,ml,away,,-205,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711427282
2026-09-01T00:03:26.240095+00:00,1624,1634729588,Modestas Bukauskas,Oumar Sy,2026-09-05T16:00:00Z,0,ou,over,2.5,-149,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711427282
2026-09-01T00:03:26.240095+00:00,1624,1634729588,Modestas Bukauskas,Oumar Sy,2026-09-05T16:00:00Z,0,ou,under,2.5,122,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711427282
2026-09-01T00:03:26.240095+00:00,1624,1634729584,Axel Sola,Fares Ziam,2026-09-05T16:00:00Z,0,ml,home,,133,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711290218
2026-09-01T00:03:26.240095+00:00,1624,1634729584,Axel Sola,Fares Ziam,2026-09-05T16:00:00Z,0,ml,away,,-155,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711290218
2026-09-01T00:03:26.240095+00:00,1624,1634729584,Axel Sola,Fares Ziam,2026-09-05T16:00:00Z,0,ou,over,2.5,-199,0,1052,account_ccy,2026-09-05T16:00:00+00:00,3711290218
2026-09-01T00:03:26.240095+00:00,1624,1634729584,Axel Sola,Fares Ziam,2026-09-05T16:00:00Z,0,ou,under,2.5,162,0,1052,account_ccy,2026-09-05T16:00:00+00:00,3711290218
2026-09-01T00:03:26.240095+00:00,1624,1634730955,Nursulton Ruziboev,Michael Page,2026-09-05T16:00:00Z,0,ml,home,,155,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711753329
2026-09-01T00:03:26.240095+00:00,1624,1634730955,Nursulton Ruziboev,Michael Page,2026-09-05T16:00:00Z,0,ml,away,,-183,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711753329
2026-09-01T00:03:26.240095+00:00,1624,1634730955,Nursulton Ruziboev,Michael Page,2026-09-05T16:00:00Z,0,ou,over,2.5,-160,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711753329
2026-09-01T00:03:26.240095+00:00,1624,1634730955,Nursulton Ruziboev,Michael Page,2026-09-05T16:00:00Z,0,ou,under,2.5,132,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711753329
2026-09-01T00:03:26.240095+00:00,1624,1634729586,Muhammad Naimov,Losene Keita,2026-09-05T16:00:00Z,0,ml,home,,293,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711894214
2026-09-01T00:03:26.240095+00:00,1624,1634729586,Muhammad Naimov,Losene Keita,2026-09-05T16:00:00Z,0,ml,away,,-362,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711894214
2026-09-01T00:03:26.240095+00:00,1624,1634729586,Muhammad Naimov,Losene Keita,2026-09-05T16:00:00Z,0,ou,over,2.5,111,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711894214
2026-09-01T00:03:26.240095+00:00,1624,1634729586,Muhammad Naimov,Losene Keita,2026-09-05T16:00:00Z,0,ou,under,2.5,-135,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711894214
2026-09-01T00:03:26.240095+00:00,1624,1634730956,Trevor Peek,Kurtis Campbell,2026-09-05T16:00:00Z,0,ml,home,,308,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711419795
2026-09-01T00:03:26.240095+00:00,1624,1634730956,Trevor Peek,Kurtis Campbell,2026-09-05T16:00:00Z,0,ml,away,,-383,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711419795
2026-09-01T00:03:26.240095+00:00,1624,1634730956,Trevor Peek,Kurtis Campbell,2026-09-05T16:00:00Z,0,ou,over,1.5,-174,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711419795
2026-09-01T00:03:26.240095+00:00,1624,1634730956,Trevor Peek,Kurtis Campbell,2026-09-05T16:00:00Z,0,ou,under,1.5,142,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711419795
2026-09-01T00:03:26.240095+00:00,1624,1634729582,Salahdine Parnasse,Dan Hooker,2026-09-05T16:00:00Z,0,ml,home,,-589,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711299323
2026-09-01T00:03:26.240095+00:00,1624,1634729582,Salahdine Parnasse,Dan Hooker,2026-09-05T16:00:00Z,0,ml,away,,445,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711299323
2026-09-01T00:03:26.240095+00:00,1624,1634729582,Salahdine Parnasse,Dan Hooker,2026-09-05T16:00:00Z,0,ou,over,3.5,199,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711299323
2026-09-01T00:03:26.240095+00:00,1624,1634729582,Salahdine Parnasse,Dan Hooker,2026-09-05T16:00:00Z,0,ou,under,3.5,-248,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711299323
2026-09-01T00:03:26.240095+00:00,1624,1634730959,Luis Felipe Dias,Matthieu Duclos,2026-09-05T16:00:00Z,0,ml,home,,-109,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711872452
