poll_time,event_pk,pair,fight_slug,event_date,event_name,promotion,side1_key,side2_key,book,book_role,dec1,dec2,amer1,amer2,source_offer_ts,source_change_age_h,cycle_status,quarantine_reason
2026-08-17T20:22:19.409544+00:00,9112,roman puga|taner trembley,taner-trembley-vs-roman-puga-79617,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,roman puga,taner trembley,Bet105,sportsbook,2.5700,1.5376,+157,-186,2026-08-17T19:59:10.752604+00:00,0.39,complete,"transposed: q=0.3743 mirrors field median 0.6053 (sep 0.2106, 19 books)"
2026-08-17T20:22:19.409544+00:00,9656,sergey spivak|vitor petrino,sergey-spivak-vs-vitor-petrino-79082,2026-08-22,UFC Fight Night: Hernandez vs. Rodrigues,ufc,sergey spivak,vitor petrino,Bet105,sportsbook,1.6098,2.3900,-164,+139,2026-08-17T20:22:11.372846+00:00,0.0,complete,"transposed: q=0.5975 mirrors field median 0.3963 (sep 0.2074, 27 books)"
2026-08-17T20:22:19.409544+00:00,8869,umar nurmagomedov|yadong song,umar-nurmagomedov-vs-yadong-song-79649,2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,ufc,umar nurmagomedov,yadong song,Bet105,sportsbook,4.6100,1.2179,+361,-459,2026-08-17T19:54:07.151930+00:00,0.47,complete,"transposed: q=0.2090 mirrors field median 0.7972 (sep 0.5944, 20 books)"
2026-08-17T20:31:51.015477+00:00,9112,kaik brito|namo fazil,namo-fazil-vs-kaik-brito-80340,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,kaik brito,namo fazil,Bet105,sportsbook,1.5587,2.5200,-179,+152,2026-08-17T19:59:10.720701+00:00,0.54,complete,"transposed: q=0.6178 mirrors field median 0.4051 (sep 0.1898, 19 books)"
2026-08-17T20:31:51.015477+00:00,9112,douglas rodrigues|trent miller,douglas-rodrigues-vs-trent-miller-80341,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,douglas rodrigues,trent miller,Bet105,sportsbook,3.9100,1.2778,+291,-360,2026-08-17T19:59:10.730047+00:00,0.54,complete,"transposed: q=0.2463 mirrors field median 0.7367 (sep 0.4734, 19 books)"
2026-08-17T20:31:51.015477+00:00,9112,cristian perez|logan paxton,logan-paxton-vs-cristian-perez-79310,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,cristian perez,logan paxton,Bet105,sportsbook,2.9900,1.4219,+199,-237,2026-08-17T20:10:08.900659+00:00,0.36,complete,"transposed: q=0.3223 mirrors field median 0.6679 (sep 0.3358, 18 books)"
2026-08-17T20:31:51.015477+00:00,9112,alik lorenz|mahamed aly,mahamed-aly-vs-alik-lorenz-79691,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,alik lorenz,mahamed aly,Bet105,sportsbook,1.3155,3.5900,-317,+259,2026-08-17T19:59:10.743232+00:00,0.54,complete,"transposed: q=0.7318 mirrors field median 0.2820 (sep 0.4361, 19 books)"
2026-08-17T20:31:51.015477+00:00,9112,roman puga|taner trembley,taner-trembley-vs-roman-puga-79617,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,roman puga,taner trembley,Bet105,sportsbook,2.5700,1.5376,+157,-186,2026-08-17T19:59:10.752604+00:00,0.54,complete,"transposed: q=0.3743 mirrors field median 0.6053 (sep 0.2106, 19 books)"
2026-08-17T20:31:51.015477+00:00,9656,sergey spivak|vitor petrino,sergey-spivak-vs-vitor-petrino-79082,2026-08-22,UFC Fight Night: Hernandez vs. Rodrigues,ufc,sergey spivak,vitor petrino,Bet105,sportsbook,1.6098,2.3900,-164,+139,2026-08-17T20:22:11.372846+00:00,0.16,complete,"transposed: q=0.5975 mirrors field median 0.3973 (sep 0.2054, 27 books)"
2026-08-17T20:31:51.015477+00:00,8869,umar nurmagomedov|yadong song,umar-nurmagomedov-vs-yadong-song-79649,2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,ufc,umar nurmagomedov,yadong song,Bet105,sportsbook,4.6100,1.2179,+361,-459,2026-08-17T19:54:07.151930+00:00,0.63,complete,"transposed: q=0.2090 mirrors field median 0.7972 (sep 0.5944, 20 books)"
2026-08-17T20:41:21.148267+00:00,9112,kaik brito|namo fazil,namo-fazil-vs-kaik-brito-80340,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,kaik brito,namo fazil,Bet105,sportsbook,1.5587,2.5200,-179,+152,2026-08-17T19:59:10.720701+00:00,0.7,complete,"transposed: q=0.6178 mirrors field median 0.4051 (sep 0.1898, 19 books)"
2026-08-17T20:41:21.148267+00:00,9112,douglas rodrigues|trent miller,douglas-rodrigues-vs-trent-miller-80341,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,douglas rodrigues,trent miller,Bet105,sportsbook,3.9100,1.2778,+291,-360,2026-08-17T19:59:10.730047+00:00,0.7,complete,"transposed: q=0.2463 mirrors field median 0.7367 (sep 0.4734, 19 books)"
2026-08-17T20:41:21.148267+00:00,9112,cristian perez|logan paxton,logan-paxton-vs-cristian-perez-79310,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,cristian perez,logan paxton,Bet105,sportsbook,2.9900,1.4219,+199,-237,2026-08-17T20:10:08.900659+00:00,0.52,complete,"transposed: q=0.3223 mirrors field median 0.6679 (sep 0.3358, 18 books)"
2026-08-17T20:41:21.148267+00:00,9112,alik lorenz|mahamed aly,mahamed-aly-vs-alik-lorenz-79691,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,alik lorenz,mahamed aly,Bet105,sportsbook,1.3155,3.5900,-317,+259,2026-08-17T19:59:10.743232+00:00,0.7,complete,"transposed: q=0.7318 mirrors field median 0.2820 (sep 0.4361, 19 books)"
2026-08-17T20:41:21.148267+00:00,9112,roman puga|taner trembley,taner-trembley-vs-roman-puga-79617,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,roman puga,taner trembley,Bet105,sportsbook,2.5700,1.5376,+157,-186,2026-08-17T19:59:10.752604+00:00,0.7,complete,"transposed: q=0.3743 mirrors field median 0.6053 (sep 0.2106, 19 books)"
2026-08-17T20:41:21.148267+00:00,9656,sergey spivak|vitor petrino,sergey-spivak-vs-vitor-petrino-79082,2026-08-22,UFC Fight Night: Hernandez vs. Rodrigues,ufc,sergey spivak,vitor petrino,Bet105,sportsbook,1.6098,2.3900,-164,+139,2026-08-17T20:22:11.372846+00:00,0.32,complete,"transposed: q=0.5975 mirrors field median 0.3963 (sep 0.2074, 27 books)"
2026-08-17T20:41:21.148267+00:00,8869,umar nurmagomedov|yadong song,umar-nurmagomedov-vs-yadong-song-79649,2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,ufc,umar nurmagomedov,yadong song,Bet105,sportsbook,4.6100,1.2179,+361,-459,2026-08-17T19:54:07.151930+00:00,0.79,complete,"transposed: q=0.2090 mirrors field median 0.7972 (sep 0.5944, 20 books)"
2026-08-17T20:49:19.163879+00:00,9112,kaik brito|namo fazil,namo-fazil-vs-kaik-brito-80340,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,kaik brito,namo fazil,Bet105,sportsbook,1.5587,2.5200,-179,+152,2026-08-17T19:59:10.720701+00:00,0.84,complete,"transposed: q=0.6178 mirrors field median 0.4048 (sep 0.1904, 19 books)"
2026-08-17T20:49:19.163879+00:00,9112,douglas rodrigues|trent miller,douglas-rodrigues-vs-trent-miller-80341,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,douglas rodrigues,trent miller,Bet105,sportsbook,3.9100,1.2778,+291,-360,2026-08-17T19:59:10.730047+00:00,0.84,complete,"transposed: q=0.2463 mirrors field median 0.7380 (sep 0.4761, 19 books)"
2026-08-17T20:49:19.163879+00:00,9112,cristian perez|logan paxton,logan-paxton-vs-cristian-perez-79310,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,cristian perez,logan paxton,Bet105,sportsbook,2.9900,1.4219,+199,-237,2026-08-17T20:10:08.900659+00:00,0.65,complete,"transposed: q=0.3223 mirrors field median 0.6713 (sep 0.3427, 18 books)"
2026-08-17T20:49:19.163879+00:00,9112,alik lorenz|mahamed aly,mahamed-aly-vs-alik-lorenz-79691,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,alik lorenz,mahamed aly,Bet105,sportsbook,1.3155,3.5900,-317,+259,2026-08-17T19:59:10.743232+00:00,0.84,complete,"transposed: q=0.7318 mirrors field median 0.2820 (sep 0.4361, 19 books)"
2026-08-17T20:49:19.163879+00:00,9112,roman puga|taner trembley,taner-trembley-vs-roman-puga-79617,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,roman puga,taner trembley,Bet105,sportsbook,2.5700,1.5376,+157,-186,2026-08-17T19:59:10.752604+00:00,0.84,complete,"transposed: q=0.3743 mirrors field median 0.6092 (sep 0.2185, 19 books)"
2026-08-17T20:49:19.163879+00:00,9656,sergey spivak|vitor petrino,sergey-spivak-vs-vitor-petrino-79082,2026-08-22,UFC Fight Night: Hernandez vs. Rodrigues,ufc,sergey spivak,vitor petrino,Bet105,sportsbook,1.6098,2.3900,-164,+139,2026-08-17T20:22:11.372846+00:00,0.45,complete,"transposed: q=0.5975 mirrors field median 0.3963 (sep 0.2074, 27 books)"
2026-08-17T20:49:19.163879+00:00,8869,umar nurmagomedov|yadong song,umar-nurmagomedov-vs-yadong-song-79649,2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,ufc,umar nurmagomedov,yadong song,Bet105,sportsbook,4.6100,1.2179,+361,-459,2026-08-17T19:54:07.151930+00:00,0.92,complete,"transposed: q=0.2090 mirrors field median 0.7972 (sep 0.5944, 20 books)"
2026-08-17T20:58:47.924872+00:00,9112,kaik brito|namo fazil,namo-fazil-vs-kaik-brito-80340,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,kaik brito,namo fazil,Bet105,sportsbook,1.5587,2.5200,-179,+152,2026-08-17T19:59:10.720701+00:00,0.99,complete,"transposed: q=0.6178 mirrors field median 0.4048 (sep 0.1904, 19 books)"
2026-08-17T20:58:47.924872+00:00,9112,douglas rodrigues|trent miller,douglas-rodrigues-vs-trent-miller-80341,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,douglas rodrigues,trent miller,Bet105,sportsbook,3.9100,1.2778,+291,-360,2026-08-17T19:59:10.730047+00:00,0.99,complete,"transposed: q=0.2463 mirrors field median 0.7380 (sep 0.4761, 19 books)"
2026-08-17T20:58:47.924872+00:00,9112,cristian perez|logan paxton,logan-paxton-vs-cristian-perez-79310,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,cristian perez,logan paxton,Bet105,sportsbook,2.9900,1.4219,+199,-237,2026-08-17T20:10:08.900659+00:00,0.81,complete,"transposed: q=0.3223 mirrors field median 0.6713 (sep 0.3427, 18 books)"
2026-08-17T20:58:47.924872+00:00,9112,alik lorenz|mahamed aly,mahamed-aly-vs-alik-lorenz-79691,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,alik lorenz,mahamed aly,Bet105,sportsbook,1.3155,3.5900,-317,+259,2026-08-17T19:59:10.743232+00:00,0.99,complete,"transposed: q=0.7318 mirrors field median 0.2820 (sep 0.4361, 19 books)"
2026-08-17T20:58:47.924872+00:00,9112,roman puga|taner trembley,taner-trembley-vs-roman-puga-79617,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,roman puga,taner trembley,Bet105,sportsbook,2.5700,1.5376,+157,-186,2026-08-17T19:59:10.752604+00:00,0.99,complete,"transposed: q=0.3743 mirrors field median 0.6092 (sep 0.2185, 19 books)"
2026-08-17T20:58:47.924872+00:00,9656,sergey spivak|vitor petrino,sergey-spivak-vs-vitor-petrino-79082,2026-08-22,UFC Fight Night: Hernandez vs. Rodrigues,ufc,sergey spivak,vitor petrino,Bet105,sportsbook,1.6098,2.3900,-164,+139,2026-08-17T20:22:11.372846+00:00,0.61,complete,"transposed: q=0.5975 mirrors field median 0.3963 (sep 0.2074, 27 books)"
2026-08-17T20:58:47.924872+00:00,8869,umar nurmagomedov|yadong song,umar-nurmagomedov-vs-yadong-song-79649,2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,ufc,umar nurmagomedov,yadong song,Bet105,sportsbook,4.6100,1.2179,+361,-459,2026-08-17T19:54:07.151930+00:00,1.08,complete,"transposed: q=0.2090 mirrors field median 0.7972 (sep 0.5944, 20 books)"
2026-08-17T21:08:17.745629+00:00,9112,kaik brito|namo fazil,namo-fazil-vs-kaik-brito-80340,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,kaik brito,namo fazil,Bet105,sportsbook,1.5587,2.5200,-179,+152,2026-08-17T19:59:10.720701+00:00,1.15,complete,"transposed: q=0.6178 mirrors field median 0.4048 (sep 0.1904, 19 books)"
2026-08-17T21:08:17.745629+00:00,9112,douglas rodrigues|trent miller,douglas-rodrigues-vs-trent-miller-80341,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,douglas rodrigues,trent miller,Bet105,sportsbook,3.9100,1.2778,+291,-360,2026-08-17T19:59:10.730047+00:00,1.15,complete,"transposed: q=0.2463 mirrors field median 0.7380 (sep 0.4761, 19 books)"
2026-08-17T21:08:17.745629+00:00,9112,cristian perez|logan paxton,logan-paxton-vs-cristian-perez-79310,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,cristian perez,logan paxton,Bet105,sportsbook,2.9900,1.4219,+199,-237,2026-08-17T20:10:08.900659+00:00,0.97,complete,"transposed: q=0.3223 mirrors field median 0.6713 (sep 0.3427, 18 books)"
2026-08-17T21:08:17.745629+00:00,9112,alik lorenz|mahamed aly,mahamed-aly-vs-alik-lorenz-79691,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,alik lorenz,mahamed aly,Bet105,sportsbook,1.3155,3.5900,-317,+259,2026-08-17T19:59:10.743232+00:00,1.15,complete,"transposed: q=0.7318 mirrors field median 0.2820 (sep 0.4361, 19 books)"
2026-08-17T21:08:17.745629+00:00,9112,roman puga|taner trembley,taner-trembley-vs-roman-puga-79617,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,roman puga,taner trembley,Bet105,sportsbook,2.5700,1.5376,+157,-186,2026-08-17T19:59:10.752604+00:00,1.15,complete,"transposed: q=0.3743 mirrors field median 0.6092 (sep 0.2185, 19 books)"
2026-08-17T21:08:17.745629+00:00,9656,sergey spivak|vitor petrino,sergey-spivak-vs-vitor-petrino-79082,2026-08-22,UFC Fight Night: Hernandez vs. Rodrigues,ufc,sergey spivak,vitor petrino,Bet105,sportsbook,1.6098,2.3900,-164,+139,2026-08-17T20:22:11.372846+00:00,0.77,complete,"transposed: q=0.5975 mirrors field median 0.3962 (sep 0.2075, 27 books)"
2026-08-17T21:08:17.745629+00:00,8869,umar nurmagomedov|yadong song,umar-nurmagomedov-vs-yadong-song-79649,2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,ufc,umar nurmagomedov,yadong song,Bet105,sportsbook,4.6100,1.2179,+361,-459,2026-08-17T19:54:07.151930+00:00,1.24,complete,"transposed: q=0.2090 mirrors field median 0.7972 (sep 0.5944, 20 books)"
2026-08-17T21:17:47.862947+00:00,9112,kaik brito|namo fazil,namo-fazil-vs-kaik-brito-80340,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,kaik brito,namo fazil,Bet105,sportsbook,1.5587,2.5200,-179,+152,2026-08-17T19:59:10.720701+00:00,1.31,complete,"transposed: q=0.6178 mirrors field median 0.4048 (sep 0.1904, 19 books)"
2026-08-17T21:17:47.862947+00:00,9112,douglas rodrigues|trent miller,douglas-rodrigues-vs-trent-miller-80341,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,douglas rodrigues,trent miller,Bet105,sportsbook,3.9100,1.2778,+291,-360,2026-08-17T19:59:10.730047+00:00,1.31,complete,"transposed: q=0.2463 mirrors field median 0.7421 (sep 0.4842, 19 books)"
2026-08-17T21:17:47.862947+00:00,9112,cristian perez|logan paxton,logan-paxton-vs-cristian-perez-79310,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,cristian perez,logan paxton,Bet105,sportsbook,2.9900,1.4219,+199,-237,2026-08-17T20:10:08.900659+00:00,1.13,complete,"transposed: q=0.3223 mirrors field median 0.6713 (sep 0.3427, 18 books)"
2026-08-17T21:17:47.862947+00:00,9112,alik lorenz|mahamed aly,mahamed-aly-vs-alik-lorenz-79691,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,alik lorenz,mahamed aly,Bet105,sportsbook,1.3155,3.5900,-317,+259,2026-08-17T19:59:10.743232+00:00,1.31,complete,"transposed: q=0.7318 mirrors field median 0.2820 (sep 0.4361, 19 books)"
2026-08-17T21:17:47.862947+00:00,9112,roman puga|taner trembley,taner-trembley-vs-roman-puga-79617,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,roman puga,taner trembley,Bet105,sportsbook,2.5700,1.5376,+157,-186,2026-08-17T19:59:10.752604+00:00,1.31,complete,"transposed: q=0.3743 mirrors field median 0.6092 (sep 0.2185, 19 books)"
2026-08-17T21:17:47.862947+00:00,9656,sergey spivak|vitor petrino,sergey-spivak-vs-vitor-petrino-79082,2026-08-22,UFC Fight Night: Hernandez vs. Rodrigues,ufc,sergey spivak,vitor petrino,Bet105,sportsbook,1.6098,2.3900,-164,+139,2026-08-17T20:22:11.372846+00:00,0.93,complete,"transposed: q=0.5975 mirrors field median 0.3962 (sep 0.2075, 27 books)"
2026-08-17T21:17:47.862947+00:00,8869,umar nurmagomedov|yadong song,umar-nurmagomedov-vs-yadong-song-79649,2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,ufc,umar nurmagomedov,yadong song,Bet105,sportsbook,4.6100,1.2179,+361,-459,2026-08-17T19:54:07.151930+00:00,1.39,complete,"transposed: q=0.2090 mirrors field median 0.7972 (sep 0.5944, 20 books)"
2026-08-17T21:27:17.139763+00:00,9112,kaik brito|namo fazil,namo-fazil-vs-kaik-brito-80340,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,kaik brito,namo fazil,Bet105,sportsbook,1.5587,2.5200,-179,+152,2026-08-17T19:59:10.720701+00:00,1.47,complete,"transposed: q=0.6178 mirrors field median 0.4048 (sep 0.1904, 19 books)"
2026-08-17T21:27:17.139763+00:00,9112,douglas rodrigues|trent miller,douglas-rodrigues-vs-trent-miller-80341,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,douglas rodrigues,trent miller,Bet105,sportsbook,3.9100,1.2778,+291,-360,2026-08-17T19:59:10.730047+00:00,1.47,complete,"transposed: q=0.2463 mirrors field median 0.7447 (sep 0.4894, 19 books)"
2026-08-17T21:27:17.139763+00:00,9112,cristian perez|logan paxton,logan-paxton-vs-cristian-perez-79310,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,cristian perez,logan paxton,Bet105,sportsbook,3.0100,1.4184,+201,-239,2026-08-17T21:19:09.543186+00:00,0.14,complete,"transposed: q=0.3203 mirrors field median 0.6713 (sep 0.3427, 18 books)"
2026-08-17T21:27:17.139763+00:00,9112,alik lorenz|mahamed aly,mahamed-aly-vs-alik-lorenz-79691,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,alik lorenz,mahamed aly,Bet105,sportsbook,1.3155,3.5900,-317,+259,2026-08-17T19:59:10.743232+00:00,1.47,complete,"transposed: q=0.7318 mirrors field median 0.2820 (sep 0.4361, 19 books)"
2026-08-17T21:27:17.139763+00:00,9112,roman puga|taner trembley,taner-trembley-vs-roman-puga-79617,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,roman puga,taner trembley,Bet105,sportsbook,2.5700,1.5376,+157,-186,2026-08-17T19:59:10.752604+00:00,1.47,complete,"transposed: q=0.3743 mirrors field median 0.6092 (sep 0.2185, 19 books)"
2026-08-17T21:27:17.139763+00:00,9656,sergey spivak|vitor petrino,sergey-spivak-vs-vitor-petrino-79082,2026-08-22,UFC Fight Night: Hernandez vs. Rodrigues,ufc,sergey spivak,vitor petrino,Bet105,sportsbook,1.6098,2.3900,-164,+139,2026-08-17T20:22:11.372846+00:00,1.08,complete,"transposed: q=0.5975 mirrors field median 0.3962 (sep 0.2075, 27 books)"
2026-08-17T21:27:17.139763+00:00,8869,umar nurmagomedov|yadong song,umar-nurmagomedov-vs-yadong-song-79649,2026-08-29,UFC Fight Night: Nurmagomedov vs. Song,ufc,umar nurmagomedov,yadong song,Bet105,sportsbook,4.6100,1.2179,+361,-459,2026-08-17T19:54:07.151930+00:00,1.55,complete,"transposed: q=0.2090 mirrors field median 0.7972 (sep 0.5944, 20 books)"
2026-08-17T21:36:49.304580+00:00,9112,kaik brito|namo fazil,namo-fazil-vs-kaik-brito-80340,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,kaik brito,namo fazil,Bet105,sportsbook,1.5587,2.5200,-179,+152,2026-08-17T19:59:10.720701+00:00,1.63,complete,"transposed: q=0.6178 mirrors field median 0.4048 (sep 0.1904, 19 books)"
2026-08-17T21:36:49.304580+00:00,9112,douglas rodrigues|trent miller,douglas-rodrigues-vs-trent-miller-80341,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,douglas rodrigues,trent miller,Bet105,sportsbook,3.9100,1.2778,+291,-360,2026-08-17T19:59:10.730047+00:00,1.63,complete,"transposed: q=0.2463 mirrors field median 0.7510 (sep 0.5020, 19 books)"
2026-08-17T21:36:49.304580+00:00,9112,cristian perez|logan paxton,logan-paxton-vs-cristian-perez-79310,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,cristian perez,logan paxton,Bet105,sportsbook,3.0100,1.4184,+201,-239,2026-08-17T21:19:09.543186+00:00,0.29,complete,"transposed: q=0.3203 mirrors field median 0.6713 (sep 0.3427, 18 books)"
2026-08-17T21:36:49.304580+00:00,9112,alik lorenz|mahamed aly,mahamed-aly-vs-alik-lorenz-79691,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,alik lorenz,mahamed aly,Bet105,sportsbook,1.3155,3.5900,-317,+259,2026-08-17T19:59:10.743232+00:00,1.63,complete,"transposed: q=0.7318 mirrors field median 0.2820 (sep 0.4361, 19 books)"
2026-08-17T21:36:49.304580+00:00,9112,roman puga|taner trembley,taner-trembley-vs-roman-puga-79617,2026-08-18,Dana White's Contender Series: Contender Series 2026: Week 2,dwcs,roman puga,taner trembley,Bet105,sportsbook,2.5700,1.5376,+157,-186,2026-08-17T19:59:10.752604+00:00,1.63,complete,"transposed: q=0.3743 mirrors field median 0.6092 (sep 0.2185, 19 books)"
2026-08-17T21:36:49.304580+00:00,9656,sergey spivak|vitor petrino,sergey-spivak-vs-vitor-petrino-79082,2026-08-22,UFC Fight Night: Hernandez vs. Rodrigues,ufc,sergey spivak,vitor petrino,Bet105,sportsbook,1.6098,2.3900,-164,+139,2026-08-17T20:22:11.372846+00:00,1.24,complete,"transposed: q=0.5975 mirrors field median 0.3962 (sep 0.2075, 27 books)"
