poll_time,event_slug,event_name,matchup_id,side,selection,row_kind,book_id,book,american,move_arrow
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44756,1,Charles Jourdain,moneyline,25,BetRivers,-240,
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44756,1,Charles Jourdain,moneyline,20,BetWay,-225,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44756,1,Charles Jourdain,moneyline,26,Unibet,-240,
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44756,2,Marlon Vera,moneyline,29,Kalshi,173,
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44756,2,Marlon Vera,moneyline,21,FanDuel,180,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44756,2,Marlon Vera,moneyline,24,Caesars,180,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44756,2,Marlon Vera,moneyline,25,BetRivers,185,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44756,2,Marlon Vera,moneyline,20,BetWay,175,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44756,2,Marlon Vera,moneyline,26,Unibet,185,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,1,Robelis Despaigne,moneyline,29,Kalshi,-566,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,1,Robelis Despaigne,moneyline,21,FanDuel,-800,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,1,Robelis Despaigne,moneyline,24,Caesars,-650,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,1,Robelis Despaigne,moneyline,25,BetRivers,-1115,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,1,Robelis Despaigne,moneyline,20,BetWay,-649,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,1,Robelis Despaigne,moneyline,26,Unibet,-770,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,2,Tai Tuivasa,moneyline,29,Kalshi,489,
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,2,Tai Tuivasa,moneyline,21,FanDuel,480,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,2,Tai Tuivasa,moneyline,24,Caesars,460,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,2,Tai Tuivasa,moneyline,25,BetRivers,650,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,2,Tai Tuivasa,moneyline,20,BetWay,450,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44398,2,Tai Tuivasa,moneyline,26,Unibet,480,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,1,Joo Sang Yoo,moneyline,29,Kalshi,-229,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,1,Joo Sang Yoo,moneyline,21,FanDuel,-265,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,1,Joo Sang Yoo,moneyline,24,Caesars,-240,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,1,Joo Sang Yoo,moneyline,25,BetRivers,-265,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,1,Joo Sang Yoo,moneyline,20,BetWay,-250,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,1,Joo Sang Yoo,moneyline,26,Unibet,-265,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,2,Michael Aswell,moneyline,29,Kalshi,189,
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,2,Michael Aswell,moneyline,21,FanDuel,200,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,2,Michael Aswell,moneyline,24,Caesars,200,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,2,Michael Aswell,moneyline,25,BetRivers,205,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,2,Michael Aswell,moneyline,20,BetWay,200,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44893,2,Michael Aswell,moneyline,26,Unibet,205,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,1,Ozzy Diaz,moneyline,29,Kalshi,397,▼
