poll_time,event_pk,pair,fight_slug,event_date,event_name,promotion,side1_key,side2_key,book,book_role,dec1,dec2,amer1,amer2,source_offer_ts,source_change_age_h,cycle_status,quarantine_reason
2026-09-02T08:35:05.426858+00:00,9700,rafa garcia|zhu rong,rafa-garcia-vs-zhu-rong-80773,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,rafa garcia,zhu rong,Polymarket(US),exchange,1.7874,1.9259,-127,-108,2026-09-01T23:31:59.475261+00:00,9.05,complete,"transposed: q=0.5186 mirrors field median 0.4392 (sep 0.1216, 8 books)"
2026-09-02T08:45:27.138044+00:00,9700,rafa garcia|zhu rong,rafa-garcia-vs-zhu-rong-80773,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,rafa garcia,zhu rong,Polymarket(US),exchange,1.7874,1.9259,-127,-108,2026-09-01T23:31:59.475261+00:00,9.22,complete,"transposed: q=0.5186 mirrors field median 0.4392 (sep 0.1216, 8 books)"
2026-09-02T08:55:55.749893+00:00,9700,rafa garcia|zhu rong,rafa-garcia-vs-zhu-rong-80773,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,rafa garcia,zhu rong,Polymarket(US),exchange,1.7874,1.9259,-127,-108,2026-09-01T23:31:59.475261+00:00,9.4,complete,"transposed: q=0.5186 mirrors field median 0.4392 (sep 0.1216, 8 books)"
2026-09-02T09:06:25.413978+00:00,9700,rafa garcia|zhu rong,rafa-garcia-vs-zhu-rong-80773,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,rafa garcia,zhu rong,Polymarket(US),exchange,1.7874,1.9259,-127,-108,2026-09-01T23:31:59.475261+00:00,9.57,complete,"transposed: q=0.5186 mirrors field median 0.4392 (sep 0.1216, 8 books)"
2026-09-02T09:17:15.187845+00:00,9700,rafa garcia|zhu rong,rafa-garcia-vs-zhu-rong-80773,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,rafa garcia,zhu rong,Polymarket(US),exchange,1.7874,1.9259,-127,-108,2026-09-01T23:31:59.475261+00:00,9.75,complete,"transposed: q=0.5186 mirrors field median 0.4392 (sep 0.1216, 8 books)"
2026-09-02T09:19:36.631166+00:00,9700,rafa garcia|zhu rong,rafa-garcia-vs-zhu-rong-80773,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,rafa garcia,zhu rong,Polymarket(US),exchange,1.7874,1.9259,-127,-108,2026-09-01T23:31:59.475261+00:00,9.79,complete,"transposed: q=0.5186 mirrors field median 0.4392 (sep 0.1216, 8 books)"
2026-09-02T09:30:42.507460+00:00,9700,rafa garcia|zhu rong,rafa-garcia-vs-zhu-rong-80773,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,rafa garcia,zhu rong,Polymarket(US),exchange,1.7874,1.9259,-127,-108,2026-09-01T23:31:59.475261+00:00,9.98,complete,"transposed: q=0.5186 mirrors field median 0.4392 (sep 0.1216, 8 books)"
2026-09-02T09:41:49.930095+00:00,9700,rafa garcia|zhu rong,rafa-garcia-vs-zhu-rong-80773,2026-09-12,UFC Noche: Rodriguez vs. Silva,ufc,rafa garcia,zhu rong,Polymarket(US),exchange,1.7874,1.9259,-127,-108,2026-09-01T23:31:59.475261+00:00,10.16,complete,"transposed: q=0.5186 mirrors field median 0.4392 (sep 0.1216, 8 books)"
2026-09-05T16:06:58.525826+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Kalshi,exchange,2.3300,1.7246,+133,-138,2026-09-05T16:05:58.239807+00:00,0.02,complete,"transposed: q=0.4253 mirrors field median 0.5540 (sep 0.1080, 25 books)"
2026-09-07T06:09:25.751072+00:00,9109,isaac moreno|reginaldo junior,reginaldo-junior-vs-isaac-moreno-81269,2026-09-08,Dana White's Contender Series: Contender Series 2026: Week 5,dwcs,isaac moreno,reginaldo junior,Bet105,sportsbook,2.2700,1.6993,+127,-143,2026-09-07T06:08:32.755294+00:00,0.01,complete,"transposed: q=0.4281 mirrors field median 0.5620 (sep 0.1241, 17 books)"
2026-09-07T06:09:25.751072+00:00,9109,christian echols|martin kozak,martin-kozak-vs-christian-echols-81359,2026-09-08,Dana White's Contender Series: Contender Series 2026: Week 5,dwcs,christian echols,martin kozak,Bet105,sportsbook,1.2364,4.5400,-423,+354,2026-09-07T06:08:32.757840+00:00,0.01,complete,"transposed: q=0.7860 mirrors field median 0.2217 (sep 0.5566, 17 books)"
2026-09-07T06:09:25.751072+00:00,9109,christian natividad|colton loud,colton-loud-vs-christian-natividad-81315,2026-09-08,Dana White's Contender Series: Contender Series 2026: Week 5,dwcs,christian natividad,colton loud,Bet105,sportsbook,3.1400,1.4082,+214,-245,2026-09-07T06:08:32.764311+00:00,0.01,complete,"transposed: q=0.3096 mirrors field median 0.6904 (sep 0.3808, 17 books)"
2026-09-07T06:19:23.751513+00:00,9109,isaac moreno|reginaldo junior,reginaldo-junior-vs-isaac-moreno-81269,2026-09-08,Dana White's Contender Series: Contender Series 2026: Week 5,dwcs,isaac moreno,reginaldo junior,Bet105,sportsbook,2.2700,1.6993,+127,-143,2026-09-07T06:08:32.755294+00:00,0.18,complete,"transposed: q=0.4281 mirrors field median 0.5620 (sep 0.1241, 17 books)"
2026-09-07T06:19:23.751513+00:00,9109,christian echols|martin kozak,martin-kozak-vs-christian-echols-81359,2026-09-08,Dana White's Contender Series: Contender Series 2026: Week 5,dwcs,christian echols,martin kozak,Bet105,sportsbook,1.2364,4.5400,-423,+354,2026-09-07T06:08:32.757840+00:00,0.18,complete,"transposed: q=0.7860 mirrors field median 0.2217 (sep 0.5566, 17 books)"
2026-09-07T06:19:23.751513+00:00,9109,christian natividad|colton loud,colton-loud-vs-christian-natividad-81315,2026-09-08,Dana White's Contender Series: Contender Series 2026: Week 5,dwcs,christian natividad,colton loud,Bet105,sportsbook,3.1400,1.4082,+214,-245,2026-09-07T06:08:32.764311+00:00,0.18,complete,"transposed: q=0.3096 mirrors field median 0.6904 (sep 0.3808, 17 books)"
2026-09-19T23:47:43.014679+00:00,9697,joo sang yoo|michael aswell,michael-aswell-vs-joo-sang-yoo-80646,2026-09-19,UFC 331: Van vs. Pantoja 2,ufc,joo sang yoo,michael aswell,BetRivers,sportsbook,2.0600,1.6410,+106,-156,2026-09-19T23:45:40.541772+00:00,0.03,complete,"transposed: q=0.4434 mirrors field median 0.6047 (sep 0.2095, 23 books)"
2026-09-22T08:56:53.821625+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.3509,-144,-285,2026-09-22T08:49:25.111427+00:00,0.12,complete,"transposed: q=0.4436 mirrors field median 0.5615 (sep 0.1230, 3 books)"
2026-09-22T09:17:22.977588+00:00,9721,mickey gall|sedriques dumas,mickey-gall-vs-sedriques-dumas-80696,2026-09-26,UFC Fight Night: Rosas Jr. vs. Barcelos,ufc,mickey gall,sedriques dumas,Polymarket(US),exchange,2.1700,1.8197,+117,-122,2026-09-22T09:15:29.594835+00:00,0.03,complete,"transposed: q=0.4561 mirrors field median 0.5933 (sep 0.1866, 18 books)"
2026-09-22T09:19:34.280852+00:00,9721,mickey gall|sedriques dumas,mickey-gall-vs-sedriques-dumas-80696,2026-09-26,UFC Fight Night: Rosas Jr. vs. Barcelos,ufc,mickey gall,sedriques dumas,Polymarket(US),exchange,2.1700,1.8197,+117,-122,2026-09-22T09:15:29.594835+00:00,0.07,complete,"transposed: q=0.4561 mirrors field median 0.5933 (sep 0.1866, 18 books)"
2026-09-22T09:29:18.572305+00:00,9721,mickey gall|sedriques dumas,mickey-gall-vs-sedriques-dumas-80696,2026-09-26,UFC Fight Night: Rosas Jr. vs. Barcelos,ufc,mickey gall,sedriques dumas,Polymarket(US),exchange,2.1700,1.8197,+117,-122,2026-09-22T09:15:29.594835+00:00,0.23,complete,"transposed: q=0.4561 mirrors field median 0.5933 (sep 0.1866, 18 books)"
2026-09-22T10:01:05.610039+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.3704,-144,-270,2026-09-22T09:59:45.318757+00:00,0.02,complete,"transposed: q=0.4471 mirrors field median 0.5574 (sep 0.1148, 3 books)"
2026-09-22T11:48:08.962326+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.3509,-144,-285,2026-09-22T11:39:33.812660+00:00,0.14,complete,"transposed: q=0.4436 mirrors field median 0.5615 (sep 0.1230, 3 books)"
2026-09-22T12:00:26.295341+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.3509,-144,-285,2026-09-22T11:59:46.283878+00:00,0.01,complete,"transposed: q=0.4436 mirrors field median 0.5711 (sep 0.1423, 3 books)"
2026-09-22T20:31:16.567403+00:00,9743,johnny walker|michael parkin,michael-parkin-vs-johnny-walker-80556,2026-10-03,UFC 332: Silva vs. Wang,ufc,johnny walker,michael parkin,Polymarket,exchange,1.6135,2.0000,-163,+100,2026-09-22T20:24:22.316270+00:00,0.12,complete,"transposed: q=0.5535 mirrors field median 0.4356 (sep 0.1288, 3 books)"
2026-09-22T20:35:10.003540+00:00,9743,johnny walker|michael parkin,michael-parkin-vs-johnny-walker-80556,2026-10-03,UFC 332: Silva vs. Wang,ufc,johnny walker,michael parkin,Polymarket,exchange,1.6135,2.0000,-163,+100,2026-09-22T20:24:22.316270+00:00,0.18,complete,"transposed: q=0.5535 mirrors field median 0.4356 (sep 0.1288, 3 books)"
2026-09-22T20:57:05.603672+00:00,9743,johnny walker|michael parkin,michael-parkin-vs-johnny-walker-80556,2026-10-03,UFC 332: Silva vs. Wang,ufc,johnny walker,michael parkin,Polymarket,exchange,1.3704,2.0000,-270,+100,2026-09-22T20:54:35.274684+00:00,0.04,complete,"transposed: q=0.5934 mirrors field median 0.4356 (sep 0.1288, 3 books)"
2026-09-22T21:08:33.732112+00:00,9743,johnny walker|michael parkin,michael-parkin-vs-johnny-walker-80556,2026-10-03,UFC 332: Silva vs. Wang,ufc,johnny walker,michael parkin,Polymarket,exchange,1.3704,2.0000,-270,+100,2026-09-22T20:54:35.274684+00:00,0.23,complete,"transposed: q=0.5934 mirrors field median 0.4356 (sep 0.1288, 3 books)"
2026-09-22T21:19:35.803111+00:00,9743,johnny walker|michael parkin,michael-parkin-vs-johnny-walker-80556,2026-10-03,UFC 332: Silva vs. Wang,ufc,johnny walker,michael parkin,Polymarket,exchange,1.3704,1.6944,-270,-144,2026-09-22T21:14:51.094510+00:00,0.08,complete,"transposed: q=0.5529 mirrors field median 0.4356 (sep 0.1288, 3 books)"
2026-09-22T21:23:00.852742+00:00,9743,johnny walker|michael parkin,michael-parkin-vs-johnny-walker-80556,2026-10-03,UFC 332: Silva vs. Wang,ufc,johnny walker,michael parkin,Polymarket,exchange,1.3704,1.6944,-270,-144,2026-09-22T21:14:51.094510+00:00,0.14,complete,"transposed: q=0.5529 mirrors field median 0.4356 (sep 0.1288, 3 books)"
2026-09-22T23:20:40.302279+00:00,9107,damian piwowarczyk|emilio quissua,damian-piwowarczyk-vs-emilio-quissua-79558,2026-09-22,Contender Series 2026: Week 7,dwcs,damian piwowarczyk,emilio quissua,Kalshi,exchange,2.0400,1.9259,+104,-108,2026-09-22T23:19:19.158947+00:00,0.02,complete,"transposed: q=0.4856 mirrors field median 0.5526 (sep 0.1052, 23 books)"
2026-09-22T23:31:28.639050+00:00,9107,damian piwowarczyk|emilio quissua,damian-piwowarczyk-vs-emilio-quissua-79558,2026-09-22,Contender Series 2026: Week 7,dwcs,damian piwowarczyk,emilio quissua,Kalshi,exchange,2.0400,1.9259,+104,-108,2026-09-22T23:19:19.158947+00:00,0.2,complete,"transposed: q=0.4856 mirrors field median 0.5526 (sep 0.1052, 21 books)"
2026-09-22T23:42:42.497611+00:00,9107,damian piwowarczyk|emilio quissua,damian-piwowarczyk-vs-emilio-quissua-79558,2026-09-22,Contender Series 2026: Week 7,dwcs,damian piwowarczyk,emilio quissua,Kalshi,exchange,2.0400,1.9259,+104,-108,2026-09-22T23:19:19.158947+00:00,0.39,complete,"transposed: q=0.4856 mirrors field median 0.5526 (sep 0.1052, 21 books)"
2026-09-22T23:45:39.480710+00:00,9107,damian piwowarczyk|emilio quissua,damian-piwowarczyk-vs-emilio-quissua-79558,2026-09-22,Contender Series 2026: Week 7,dwcs,damian piwowarczyk,emilio quissua,Kalshi,exchange,2.0400,1.9259,+104,-108,2026-09-22T23:19:19.158947+00:00,0.44,complete,"transposed: q=0.4856 mirrors field median 0.5526 (sep 0.1052, 21 books)"
2026-09-22T23:56:27.216589+00:00,9107,damian piwowarczyk|emilio quissua,damian-piwowarczyk-vs-emilio-quissua-79558,2026-09-22,Contender Series 2026: Week 7,dwcs,damian piwowarczyk,emilio quissua,Kalshi,exchange,2.0400,1.9259,+104,-108,2026-09-22T23:19:19.158947+00:00,0.62,complete,"transposed: q=0.4856 mirrors field median 0.5526 (sep 0.1052, 21 books)"
2026-09-23T02:51:12.295211+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.4926,-144,-203,2026-09-23T02:44:28.376630+00:00,0.11,complete,"transposed: q=0.4683 mirrors field median 0.5785 (sep 0.1570, 3 books)"
2026-09-23T03:02:05.467043+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.4926,-144,-203,2026-09-23T02:44:28.376630+00:00,0.29,complete,"transposed: q=0.4683 mirrors field median 0.5785 (sep 0.1570, 3 books)"
2026-09-23T03:04:42.682092+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.4926,-144,-203,2026-09-23T02:44:28.376630+00:00,0.34,complete,"transposed: q=0.4683 mirrors field median 0.5785 (sep 0.1570, 3 books)"
2026-09-23T03:14:59.000036+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.4695,-144,-213,2026-09-23T03:14:27.935707+00:00,0.01,complete,"transposed: q=0.4645 mirrors field median 0.5785 (sep 0.1570, 3 books)"
2026-09-23T03:25:55.706219+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.4695,-144,-213,2026-09-23T03:14:27.935707+00:00,0.19,complete,"transposed: q=0.4645 mirrors field median 0.5785 (sep 0.1570, 3 books)"
2026-09-23T03:36:12.562425+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket,exchange,1.6944,1.4695,-144,-213,2026-09-23T03:14:27.935707+00:00,0.36,complete,"transposed: q=0.4645 mirrors field median 0.5808 (sep 0.1615, 3 books)"
2026-09-24T01:59:46.157737+00:00,9743,bobby green|esteban ribovics,bobby-green-vs-esteban-ribovics-81445,2026-10-03,UFC 332: Silva vs. Wang,ufc,bobby green,esteban ribovics,Polymarket,exchange,1.4695,1.7874,-213,-127,2026-09-24T01:59:13.203015+00:00,0.01,complete,"transposed: q=0.5488 mirrors field median 0.4253 (sep 0.1493, 3 books)"
2026-09-24T21:16:35.381559+00:00,9743,alden coria|imanol rodriguez,alden-coria-vs-imanol-rodriguez-80719,2026-10-03,UFC 332: Silva vs. Wang,ufc,alden coria,imanol rodriguez,Polymarket(US),exchange,1.7246,2.3300,-138,+133,2026-09-24T21:01:26.298603+00:00,0.25,complete,"transposed: q=0.5747 mirrors field median 0.4444 (sep 0.1111, 3 books)"
2026-09-24T22:11:22.722912+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Polymarket(US),exchange,2.0400,1.8850,+104,-113,2026-09-24T22:01:19.045022+00:00,0.17,complete,"transposed: q=0.4803 mirrors field median 0.5530 (sep 0.1061, 4 books)"
2026-09-25T10:07:02.192081+00:00,9743,benardo sopaj|marcus mcghee,marcus-mcghee-vs-benardo-sopaj-81447,2026-10-03,UFC 332: Silva vs. Wang,ufc,benardo sopaj,marcus mcghee,Kalshi,exchange,1.7519,1.9615,-133,-104,2026-09-25T10:04:17.912579+00:00,0.05,complete,"transposed: q=0.5282 mirrors field median 0.4452 (sep 0.1096, 8 books)"
2026-09-25T11:16:40.155616+00:00,9743,benardo sopaj|marcus mcghee,marcus-mcghee-vs-benardo-sopaj-81447,2026-10-03,UFC 332: Silva vs. Wang,ufc,benardo sopaj,marcus mcghee,Polymarket(US),exchange,1.8197,2.1300,-122,+113,2026-09-25T10:15:25.392739+00:00,1.02,complete,"transposed: q=0.5393 mirrors field median 0.4481 (sep 0.1038, 8 books)"
2026-09-25T11:28:21.927757+00:00,9743,benardo sopaj|marcus mcghee,marcus-mcghee-vs-benardo-sopaj-81447,2026-10-03,UFC 332: Silva vs. Wang,ufc,benardo sopaj,marcus mcghee,Polymarket(US),exchange,1.8197,2.1300,-122,+113,2026-09-25T10:15:25.392739+00:00,1.22,complete,"transposed: q=0.5393 mirrors field median 0.4445 (sep 0.1110, 8 books)"
2026-09-25T11:39:55.307358+00:00,9743,benardo sopaj|marcus mcghee,marcus-mcghee-vs-benardo-sopaj-81447,2026-10-03,UFC 332: Silva vs. Wang,ufc,benardo sopaj,marcus mcghee,Polymarket(US),exchange,1.8197,2.1300,-122,+113,2026-09-25T10:15:25.392739+00:00,1.41,complete,"transposed: q=0.5393 mirrors field median 0.4496 (sep 0.1007, 7 books)"
2026-09-25T11:51:28.243720+00:00,9743,benardo sopaj|marcus mcghee,marcus-mcghee-vs-benardo-sopaj-81447,2026-10-03,UFC 332: Silva vs. Wang,ufc,benardo sopaj,marcus mcghee,Polymarket(US),exchange,1.8197,2.1300,-122,+113,2026-09-25T10:15:25.392739+00:00,1.6,complete,"transposed: q=0.5393 mirrors field median 0.4417 (sep 0.1165, 8 books)"
2026-09-25T11:55:03.091646+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,5.87,complete,"transposed: q=0.4298 mirrors field median 0.5501 (sep 0.1002, 9 books)"
2026-09-25T11:55:03.091646+00:00,9743,benardo sopaj|marcus mcghee,marcus-mcghee-vs-benardo-sopaj-81447,2026-10-03,UFC 332: Silva vs. Wang,ufc,benardo sopaj,marcus mcghee,Polymarket(US),exchange,1.8197,2.1300,-122,+113,2026-09-25T10:15:25.392739+00:00,1.66,complete,"transposed: q=0.5393 mirrors field median 0.4421 (sep 0.1159, 8 books)"
2026-09-25T12:06:27.290663+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,6.06,complete,"transposed: q=0.4298 mirrors field median 0.5501 (sep 0.1002, 9 books)"
2026-09-25T12:17:52.957567+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,6.25,complete,"transposed: q=0.4298 mirrors field median 0.5501 (sep 0.1002, 9 books)"
2026-09-25T12:30:23.462815+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,6.46,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T12:42:53.565761+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,6.67,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T12:46:31.593396+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,6.73,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T12:58:08.705249+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,6.92,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T13:10:50.129703+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,7.13,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T13:22:16.002953+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,7.32,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T13:34:03.774016+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,7.52,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T13:39:51.645856+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,7.62,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T13:51:26.166345+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,7.81,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T14:03:46.422619+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,8.02,complete,"transposed: q=0.4298 mirrors field median 0.5501 (sep 0.1002, 9 books)"
2026-09-25T14:16:09.499144+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,8.22,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T14:28:16.373435+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,8.42,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T14:32:18.338995+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,8.49,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T14:44:02.991621+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,8.69,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T14:55:38.093688+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,8.88,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T15:07:17.087034+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,9.07,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T15:18:43.180689+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,9.26,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
2026-09-25T15:22:38.384722+00:00,9743,ismael naurdiev|marvin vettori,ismael-naurdiev-vs-marvin-vettori-80905,2026-10-03,UFC 332: Silva vs. Wang,ufc,ismael naurdiev,marvin vettori,Novig,exchange,1.7692,1.3333,-130,-300,2026-09-25T06:02:50.451966+00:00,9.33,complete,"transposed: q=0.4298 mirrors field median 0.5504 (sep 0.1007, 9 books)"
